Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR31,OUT010,1514.5618399999998
DRK49,OUT018,271.24692
NCI30,OUT010,3066.8079599999996
DRD60,OUT017,4808.274439999999
NCG19,OUT046,5444.379760000001
FDH12,OUT035,1590.99568
FDM32,OUT035,1607.1080399999998
FDM27,OUT035,3873.0917600000002
NCU53,OUT027,4222.769920000001
NCQ18,OUT046,1011.0838799999999
FDS10,OUT013,3284.25824
FDB33,OUT027,4351.003
FDI12,OUT013,1324.942
NCW42,OUT013,3794.3942
NCC06,OUT018,2377.0391600000003
FDW02,OUT017,2015.5097600000001
NCD43,OUT017,1787.27352
FDM57,OUT018,1021.60352
FDA58,OUT017,4429.4342400000005
FDK56,OUT046,3391.3188800000003
FDP52,OUT045,2820.46196
FDW20,OUT018,1328.9368
FDS52,OUT049,1699.2547600000003
NCT29,OUT018,1898.59528
NCL54,OUT013,3064.0116000000003
FDC05,OUT045,2327.37048
FDF34,OUT035,3266.4148
FDP03,OUT027,2813.40448
FDD32,OUT010,385.76452
FDZ10,OUT045,1397.64736
FDZ40,OUT035,838.908
FDD51,OUT018,678.7165200000001
NCY30,OUT019,1183.52608
FDP58,OUT017,3681.60768
FDV49,OUT017,3210.2212799999998
FDY24,OUT019,343.28648
NCO55,OUT017,1496.1857599999998
FDR13,OUT017,1773.5580400000003
FDS51,OUT017,1057.68988
FDP26,OUT045,1404.3053599999998
NCB54,OUT027,4831.97692
FDF32,OUT017,3890.2694
FDN31,OUT018,2844.2976000000003
DRM48,OUT017,552.6139999999999
FDN20,OUT049,2886.9087999999997
DRL01,OUT046,4883.509840000001
FDV56,OUT049,1432.66844
DRH13,OUT027,2139.61488
FDA03,OUT017,2937.64276
FDF47,OUT027,5859.17316
FDX32,OUT046,2876.9217999999996
FDX57,OUT049,1704.9806400000002
NCA30,OUT045,2862.80684
FDO49,OUT013,698.55736
FDL04,OUT019,229.16835999999998
DRM48,OUT035,687.5050800000001
FDR16,OUT013,3531.5363600000005
NCC19,OUT018,3813.56924
NCE42,OUT045,2292.08308
FDY24,OUT017,763.6726000000001
FDH19,OUT049,2087.14984
FDJ46,OUT013,1905.3864399999998
FDN45,OUT010,1205.7638
FDY08,OUT035,2649.3513599999997
FDZ37,OUT035,1488.86196
NCT30,OUT045,893.7699200000001
DRY23,OUT018,576.98228
NCZ30,OUT018,1912.7102399999999
FDC44,OUT018,1217.7482
FDB45,OUT035,1399.6447600000004
FDY04,OUT013,2128.82892
FDM27,OUT046,2719.793
FDZ43,OUT017,4198.268480000001
FDT39,OUT019,333.03316
NCC06,OUT019,328.63888
FDL15,OUT027,4384.559319999999
FDL57,OUT017,5477.27028
FDU08,OUT046,1386.1955999999998
FDK40,OUT017,3158.02256
FDQ12,OUT010,1693.5288799999998
FDS48,OUT017,3017.2724399999997
FDP09,OUT045,3606.2391199999997
FDW21,OUT049,1244.51336
FDY25,OUT035,4300.13588
DRE13,OUT017,1067.5437200000001
FDV43,OUT019,103.86480000000002
FDD22,OUT045,2305.79856
FDM46,OUT019,930.92156
NCO30,OUT010,442.49068
FDM25,OUT046,2732.4432
NCN41,OUT049,2556.4056800000003
FDU24,OUT045,1545.4549599999998
FDZ50,OUT046,2934.71324
FDP45,OUT013,4937.70596
NCM54,OUT045,1470.35272
FDW10,OUT019,1973.9638400000003
FDP20,OUT017,2997.9642400000002
FDK32,OUT046,2345.3470799999996
FDN52,OUT049,1052.36348
FDM58,OUT045,1954.7887999999998
FDZ46,OUT027,2890.7704400000002
NCA18,OUT018,1738.13748
FDD35,OUT046,1441.98964
NCK31,OUT035,644.0949199999999
FDI40,OUT027,3411.5591999999997
FDT50,OUT019,914.2765599999999
NCT06,OUT046,2795.2947200000003
FDT31,OUT035,3500.110600000001
FDT45,OUT049,905.62116
FDT13,OUT045,2133.7558400000003
FDO50,OUT045,1232.3958
NCU18,OUT010,453.14348
NCR54,OUT049,3939.00596
NCO18,OUT018,2435.2300800000003
FDU09,OUT045,546.88812
FDT13,OUT018,4007.8496800000003
FDE09,OUT046,1548.78396
NCK53,OUT019,876.8586000000001
FDG45,OUT049,4164.84532
DRH15,OUT035,592.82832
FDO21,OUT019,1890.07304
FDD14,OUT027,4207.58968
FDC09,OUT046,1593.65888
FDH45,OUT027,968.4726800000001
FDV32,OUT046,1138.65116
FDG12,OUT035,2408.73124
FDS32,OUT013,2030.0241999999998
NCL55,OUT018,3522.7478
DRE01,OUT035,3672.41964
DRE15,OUT049,1154.76352
NCL42,OUT045,3236.05432
FDP31,OUT013,1357.5662
FDN33,OUT018,1280.46656
FDZ59,OUT046,2185.55508
FDE45,OUT010,643.96176
FDJ07,OUT013,1668.6279600000003
FDQ45,OUT018,3011.94604
FDM33,OUT027,4201.597479999999
FDO15,OUT010,763.6726
FDM46,OUT013,1336.2606
FDR03,OUT045,2899.02636
FDY49,OUT018,2045.60392
FDQ60,OUT045,1732.27844
FDW10,OUT049,2668.5263999999997
FDO51,OUT049,789.23932
FDJ40,OUT018,1088.9824800000001
FDS20,OUT018,2964.1416
FDU45,OUT013,1751.054
FDV02,OUT035,2499.94584
FDN09,OUT046,2319.6472
NCM55,OUT027,6587.55836
FDN23,OUT018,1740.4011999999998
FDY31,OUT010,760.2104400000001
FDW03,OUT010,986.7156000000001
FDD14,OUT046,2283.96032
FDV23,OUT017,1773.4248799999998
DRI03,OUT045,3036.44748
FDN13,OUT035,1340.2554
FDF45,OUT027,1678.61496
FDU46,OUT035,1503.3764
FDB57,OUT049,1967.7053199999998
FDV12,OUT049,1549.18344
FDQ58,OUT013,2105.6590800000004
NCA18,OUT017,1875.8249200000002
FDH52,OUT049,727.7194
FDM24,OUT018,1698.4557999999997
NCP43,OUT027,5112.94452
NCO18,OUT019,1196.5757600000002
FDM32,OUT017,1228.0015199999998
NCL07,OUT017,865.54
FDK03,OUT013,4901.48644
FDP59,OUT017,1842.40176
FDQ24,OUT049,4161.516320000001
FDQ16,OUT018,1155.42932
FDU44,OUT013,1695.25996
FDH28,OUT010,115.05023999999999
FDV28,OUT019,289.623
FDM22,OUT045,1021.73668
FDR56,OUT046,3455.2356800000002
FDV39,OUT049,3393.31628
FDU37,OUT019,1094.70836
FDQ11,OUT010,2002.32692
FDX02,OUT045,3830.7468799999997
NCS42,OUT018,1200.70372
FDY57,OUT027,3080.78976
FDB21,OUT049,3859.3762799999995
FDE28,OUT017,2919.533
FDQ55,OUT017,2112.5834
FDA48,OUT049,2836.308
FDZ19,OUT045,2680.5108
NCC43,OUT045,4017.5703600000006
NCV18,OUT046,1165.9489600000002
NCA42,OUT018,3124.33308
FDY45,OUT046,4840.09968
NCC30,OUT045,2654.67776
FDM57,OUT013,1514.9613200000003
FDL09,OUT010,268.18424
FDB09,OUT027,3517.4214000000006
FDT44,OUT035,1875.2922800000001
NCT06,OUT027,4641.025479999999
FDX26,OUT049,3990.27256
FDK32,OUT013,2192.8788799999998
DRA12,OUT046,1854.38616
FDO46,OUT010,412.5296799999999
FDE52,OUT013,1394.05204
NCH42,OUT045,3389.85412
FDV08,OUT035,714.9360399999999
FDB47,OUT018,3382.9298000000003
FDC28,OUT010,176.17068
FDD22,OUT046,2274.10648
FDS07,OUT027,2772.5243600000003
DRI13,OUT045,2912.07604
FDG32,OUT018,3357.6293999999994
FDU14,OUT017,3209.02284
FDD28,OUT019,788.5735199999999
NCP41,OUT017,1342.1196400000001
FDS08,OUT049,2851.22192
FDX47,OUT045,2248.9392399999997
FDC53,OUT019,298.81104
FDQ19,OUT035,4354.46516
FDL14,OUT045,1785.6756
FDM33,OUT019,1719.49508
FDA51,OUT045,2168.64376
FDZ27,OUT018,793.10096
FDT04,OUT046,671.52588
DRC13,OUT049,2082.22292
FDR16,OUT027,4777.115000000001
FDQ03,OUT027,4266.446400000001
FDE38,OUT035,2172.63856
DRH23,OUT027,1784.0776799999999
FDT11,OUT019,1531.3400000000001
FDD09,OUT035,2404.3369599999996
FDR40,OUT045,1064.2147200000002
FDX07,OUT017,2789.30252
FDR07,OUT035,1987.6793200000004
FDA51,OUT017,1677.2833600000001
FDT59,OUT019,646.35864
FDF20,OUT017,2807.27912
FDR13,OUT045,1954.5224799999996
FDY26,OUT049,3552.44248
FDW04,OUT017,2169.70904
FDK52,OUT017,4679.7750399999995
FDN60,OUT049,3128.06156
FDM09,OUT019,411.59756
FDP46,OUT049,1360.8952000000002
FDB50,OUT019,567.2616
NCQ29,OUT049,3495.45
FDP16,OUT027,6294.73952
FDX33,OUT018,2525.24624
FDP07,OUT010,585.10504
FDN22,OUT046,3822.3578
FDF39,OUT049,3672.81912
FDS21,OUT017,965.94264
NCM42,OUT013,1902.8564
FDK50,OUT019,527.8462400000001
DRF13,OUT027,4480.1682
FDH35,OUT018,1873.42804
FDP60,OUT018,1658.24148
DRJ49,OUT027,3847.1255599999995
NCT42,OUT019,383.50079999999997
FDE38,OUT049,2609.2702
FDI04,OUT049,3244.5765600000004
NCH54,OUT045,2324.4409600000004
FDT56,OUT049,887.91088
DRD15,OUT018,2272.90804
FDV58,OUT013,3715.1640000000007
FDP21,OUT049,3073.86544
FDH05,OUT013,3534.4658799999997
FDR10,OUT027,3903.7185600000003
NCP06,OUT045,2198.4716
FDF33,OUT049,2185.8214
DRK37,OUT013,3283.32612
DRH49,OUT045,1654.77932
FDT58,OUT013,3137.2496
FDD41,OUT018,1510.56704
FDP40,OUT018,1868.10164
FDM51,OUT027,2945.76552
FDO45,OUT010,175.23856
FDW33,OUT010,319.98348
FDY24,OUT045,654.61456
FDB10,OUT010,570.72376
FDM40,OUT035,1755.31512
NCI06,OUT017,3903.984880000001
FDW12,OUT019,173.64064000000002
FDX48,OUT027,4798.4205999999995
NCW05,OUT027,3339.12016
FDX27,OUT017,1523.21724
DRM37,OUT045,3395.0473600000005
FDA38,OUT045,3997.33004
FDR36,OUT046,672.72432
FDZ45,OUT046,3525.67732
FDG05,OUT017,1928.0236400000001
FDK28,OUT013,3731.4095199999997
FDV47,OUT045,1373.6785599999998
FDN21,OUT045,2626.04836
FDP20,OUT027,2572.51804
FDI35,OUT045,2733.9079600000005
DRY23,OUT013,743.5654400000001
FDA56,OUT017,2607.9386000000004
FDB09,OUT013,1956.9193599999999
NCO26,OUT027,2811.2739199999996
FDQ49,OUT018,2133.35636
FDI52,OUT027,3410.2275999999997
FDZ44,OUT027,2744.02812
FDZ09,OUT018,2080.3586800000003
FDY03,OUT049,1931.2194800000002
NCG42,OUT017,2619.5235199999997
DRI13,OUT027,4125.163640000001
FDQ32,OUT013,1775.15596
FDW16,OUT035,954.7572
FDU27,OUT046,534.6374000000001
FDR28,OUT010,1148.10552
FDQ49,OUT010,1169.67744
FDS37,OUT046,1835.87692
FDW26,OUT018,3011.5465599999998
FDX12,OUT018,4053.3904
NCP06,OUT013,2652.5472
FDW45,OUT010,322.77984000000004
NCN30,OUT049,1206.6959200000001
FDN24,OUT049,746.7612799999999
NCL41,OUT027,741.0354
FDR02,OUT019,302.2732
FDD09,OUT010,907.6185600000001
FDS33,OUT010,155.39772
FDU22,OUT045,1761.30732
FDI53,OUT013,2474.37912
DRH01,OUT049,2813.2713200000003
FDX32,OUT013,2378.3707600000002
NCP30,OUT018,513.8644400000001
FDB60,OUT045,2327.6368
FDB14,OUT049,1257.0304
NCP02,OUT035,998.0341999999998
FDJ10,OUT017,2689.1662000000006
FDG34,OUT046,2147.8707999999997
NCB18,OUT017,1176.60176
FDM16,OUT049,1273.6753999999999
FDW25,OUT018,1538.39748
FDB35,OUT010,1116.4134399999998
DRN11,OUT013,2669.9911600000005
FDF41,OUT019,4059.1162799999997
FDH16,OUT045,1036.9169200000001
NCQ50,OUT018,3508.89916
DRH23,OUT018,699.09
DRJ37,OUT013,1662.2362799999999
DRJ24,OUT027,5337.7186
FDY16,OUT035,5292.84368
FDQ27,OUT045,1448.9139600000003
FDZ33,OUT045,2118.44244
FDF29,OUT045,1945.7339200000001
FDA08,OUT049,3442.0528400000003
FDG31,OUT046,1002.9611199999999
FDE34,OUT019,331.83472
NCR30,OUT027,1271.54484
FDV33,OUT035,5546.51348
DRZ24,OUT018,1701.91796
NCL54,OUT035,4001.32484
FDR12,OUT049,2992.2383600000003
NCC54,OUT046,3712.3676399999995
DRN59,OUT013,823.4614399999998
FDX50,OUT019,1709.90756
FDV31,OUT027,6823.65104
NCA29,OUT027,5443.1813200000015
FDW60,OUT049,2066.11056
FDX08,OUT017,3758.57416
DRD49,OUT013,4047.3982000000005
FDD33,OUT046,2908.61388
FDW35,OUT013,433.03632
FDJ36,OUT017,1936.1464
FDV51,OUT035,4122.6336
FDW36,OUT046,1647.3223600000001
FDH35,OUT046,2746.02552
NCS30,OUT027,2564.26212
FDN49,OUT017,549.68448
FDL08,OUT018,2897.96108
FDI09,OUT013,4227.03104
FDP19,OUT018,1500.4468800000002
FDU21,OUT010,137.55428
NCP41,OUT045,1344.5165200000001
FDY10,OUT013,1860.77784
FDP12,OUT018,541.2954
NCN26,OUT049,2170.9074800000003
FDK44,OUT013,2375.04176
FDC28,OUT049,1600.84952
FDJ41,OUT027,6588.490479999999
NCT29,OUT035,1831.8821200000002
NCH42,OUT019,411.33124
FDU60,OUT018,2116.31188
FDS02,OUT045,2946.69764
FDC51,OUT046,2539.09488
FDU03,OUT013,3792.52996
FDX39,OUT045,3143.37496
NCY05,OUT010,212.78968
NCL06,OUT027,6697.68168
FDD32,OUT035,1133.8574
NCN41,OUT045,2354.80144
NCX53,OUT049,3140.0459600000004
FDU57,OUT019,389.35984
FDQ23,OUT046,1744.1296800000005
FDQ52,OUT045,4596.15056
FDC14,OUT045,614.40024
FDY09,OUT035,2364.12264
FDQ28,OUT045,3053.0924800000003
FDV25,OUT046,2785.0414000000005
FDJ07,OUT035,2150.93348
DRB25,OUT049,1766.2342399999998
FDK52,OUT019,1402.57428
FDY52,OUT027,1407.76752
FDB28,OUT046,2091.9436000000005
FDT36,OUT035,695.49468
FDV25,OUT017,3559.3668
NCN07,OUT027,2992.90416
FDC57,OUT017,2482.90136
FDQ03,OUT018,3318.87984
FDU23,OUT017,2709.67284
NCX41,OUT035,3490.92256
NCD06,OUT035,631.04524
FDW08,OUT045,1274.20804
NCU29,OUT017,2954.68724
NCE06,OUT013,2818.73088
FDV52,OUT010,1131.99316
FDB02,OUT017,2542.0244000000002
NCR18,OUT045,919.7361200000001
FDK16,OUT049,1385.7961199999997
NCQ29,OUT010,886.5792799999999
FDZ01,OUT019,184.16028
FDW27,OUT035,2451.60876
FDD17,OUT018,3155.892
FDW39,OUT013,3394.51472
DRH59,OUT045,1027.9952
FDS52,OUT013,1288.3229999999999
FDU40,OUT027,5122.798360000001
NCF54,OUT013,2091.54412
FDH46,OUT045,1520.55404
NCP14,OUT049,1451.17768
FDH50,OUT049,3281.7282
DRF15,OUT010,398.41472
FDV27,OUT027,2287.023
NCJ06,OUT049,1993.0057199999999
FDN02,OUT018,4803.61384
FDQ51,OUT049,848.8950000000001
FDQ07,OUT017,4147.001880000001
FDS45,OUT049,1200.83688
NCJ06,OUT045,1751.98612
FDD36,OUT035,2475.17808
FDY25,OUT045,2708.6075600000004
FDU52,OUT046,1721.8919599999997
DRK47,OUT017,2746.5581599999996
NCL30,OUT017,2863.20632
FDN22,OUT035,3396.6452799999997
NCF30,OUT027,4584.965120000001
FDK03,OUT035,3965.5048
FDT45,OUT017,924.52988
NCC54,OUT027,3700.6495600000003
FDP08,OUT018,2146.13972
FDU44,OUT046,3049.49716
DRG39,OUT035,742.367
FDU32,OUT049,1798.19264
FDY27,OUT049,2879.4518400000006
NCP54,OUT013,1971.16748
NCZ41,OUT049,2488.36092
DRL49,OUT013,3071.06908
FDI05,OUT018,1053.16244
FDY56,OUT045,5845.99032
DRC13,OUT013,1853.85352
NCV29,OUT017,3947.9276800000007
FDR24,OUT049,1221.47668
FDZ34,OUT018,2991.7057200000004
FDP37,OUT035,2139.74804
FDX08,OUT027,5464.62008
FDS57,OUT045,1412.02864
NCG18,OUT049,1530.8073600000002
FDK25,OUT018,2412.32656
FDH53,OUT049,1709.7743999999998
DRI59,OUT018,3903.45224
FDA52,OUT046,1635.0716400000001
FDT20,OUT010,181.63024000000001
FDE36,OUT019,593.09464
FDI24,OUT017,2909.6791600000006
FDB28,OUT018,2540.4264799999996
FDV11,OUT017,2720.9914400000002
FDP01,OUT046,2381.0339599999998
FDD34,OUT027,3710.6365600000004
FDJ50,OUT027,2041.0764799999997
FDZ44,OUT013,1444.2533600000002
DRO59,OUT035,1464.22736
DRB48,OUT045,716.1344799999999
FDR21,OUT018,3485.19668
NCE42,OUT010,2434.9637599999996
FDO23,OUT046,1624.2856800000002
NCE30,OUT018,3256.4278000000004
FDQ22,OUT035,441.55856000000006
FDY01,OUT045,1775.0228
FDS08,OUT017,2056.2567200000003
FDG28,OUT018,2860.80944
FDQ51,OUT018,662.7373200000001
FDB05,OUT017,5408.426559999999
FDO56,OUT049,1964.1100000000001
FDE02,OUT018,1246.77708
FDN45,OUT017,3521.8156799999997
FDS09,OUT013,708.1448800000001
NCA54,OUT018,2518.0556
FDP09,OUT010,2126.96468
FDC53,OUT045,1684.0745200000001
NCM55,OUT017,3243.7776
FDL09,OUT018,2244.94444
FDA11,OUT019,407.4696
FDA50,OUT045,1531.73948
FDC23,OUT017,3638.7301600000005
FDE22,OUT049,2289.81936
FDD23,OUT046,3938.73964
NCA29,OUT049,3479.4708
FDK38,OUT046,2120.83932
DRC13,OUT046,1679.4139199999997
NCP43,OUT049,2543.3559999999998
FDX28,OUT049,1525.7472799999998
FDF08,OUT049,1265.9521200000001
