Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRG49,OUT049,3963.25
NCG06,OUT045,3965.75
DRC36,OUT045,2730.25
FDV21,OUT019,-0.75
FDB53,OUT046,2320.75
DRP47,OUT019,2008.25
FDA14,OUT013,2270.25
DRC24,OUT035,2594.25
FDW21,OUT018,1389.25
NCH29,OUT046,1570.25
FDU58,OUT013,3023.75
FDY27,OUT017,2908.25
FDV56,OUT035,2008.25
FDT59,OUT046,3658.25
FDB23,OUT046,3627.75
FDR49,OUT045,741.25
FDB03,OUT010,1832.75
FDN39,OUT045,2628.25
FDX02,OUT027,4959.25
FDQ16,OUT027,3187.25
FDU35,OUT018,1345.75
NCT29,OUT013,1960.25
FDZ27,OUT046,754.75
FDN57,OUT017,2362.25
FDA03,OUT018,2050.5
FDZ36,OUT045,2935.25
NCU05,OUT013,1323.75
FDT39,OUT018,2190.5
FDK60,OUT017,1731.25
FDZ25,OUT017,2893.25
FDG12,OUT046,1994.5
DRB01,OUT019,1050.25
NCC43,OUT027,5389.25
FDX13,OUT019,2003.25
FDM22,OUT049,1022.25
FDJ03,OUT027,2279.25
FDU14,OUT018,3639.0
FDB33,OUT010,620.0
FDP27,OUT046,3007.75
FDO38,OUT010,-682.75
FDE28,OUT027,5141.25
FDO27,OUT035,1736.25
DRL23,OUT027,3207.25
FDS28,OUT046,922.75
FDX24,OUT013,1502.25
FDZ02,OUT035,1727.25
FDL46,OUT045,1819.25
FDS60,OUT027,4321.25
NCO06,OUT017,651.75
FDO16,OUT035,1530.25
FDC60,OUT049,1554.25
FDA48,OUT018,3210.25
FDZ36,OUT027,4465.25
FDK27,OUT045,1897.25
FDW23,OUT018,388.25
FDM14,OUT018,1541.5
FDM14,OUT013,1780.75
FDW60,OUT018,2602.5
FDE21,OUT013,1904.75
NCM42,OUT035,1901.25
FDY59,OUT010,-434.0
DRI49,OUT049,1389.25
FDT28,OUT019,427.25
FDQ22,OUT018,400.5
FDR60,OUT049,1346.25
FDC50,OUT019,-419.75
FDV24,OUT013,2409.75
DRF48,OUT010,1012.75
FDQ47,OUT046,644.5
DRN36,OUT049,1663.25
NCY06,OUT035,2196.75
FDE52,OUT035,1622.25
NCB54,OUT045,1990.25
NCF31,OUT035,2570.75
FDJ08,OUT027,4509.25
NCC07,OUT017,1803.75
NCD19,OUT027,2335.25
FDL46,OUT049,2014.25
FDM20,OUT045,3876.25
NCI06,OUT010,870.75
DRM11,OUT035,4272.25
NCH07,OUT018,2211.75
FDS23,OUT013,2071.25
FDO49,OUT018,597.25
FDS35,OUT049,1186.25
DRK39,OUT045,1294.25
DRI39,OUT049,1071.25
FDV04,OUT017,2638.25
NCN14,OUT035,3041.25
FDH08,OUT013,3693.25
FDS20,OUT046,2929.25
FDV40,OUT049,1324.25
FDZ48,OUT010,-185.25
FDS24,OUT027,2931.25
FDK44,OUT049,2908.25
FDS48,OUT045,2358.25
FDK26,OUT010,1080.75
FDD23,OUT045,3004.25
NCH54,OUT017,2657.25
NCP14,OUT010,-299.25
FDM60,OUT010,-1251.75
FDV24,OUT017,2532.25
FDH08,OUT018,3391.75
FDS12,OUT027,3495.25
FDR39,OUT027,4345.25
FDP12,OUT027,2135.25
DRF60,OUT027,5189.25
FDC09,OUT035,1909.25
FDF50,OUT018,2899.75
FDG28,OUT035,4044.25
NCE19,OUT017,1001.25
NCM53,OUT010,-210.25
NCN18,OUT049,1843.25
FDF32,OUT035,3366.25
FDF11,OUT013,3849.25
DRI59,OUT049,3681.25
NCG54,OUT035,2830.25
FDM44,OUT046,1662.0
FDT57,OUT018,3466.0
FDV24,OUT046,2393.25
FDI50,OUT019,1722.25
FDS09,OUT035,1051.25
NCC31,OUT027,3905.25
FDQ07,OUT019,1571.25
FDC22,OUT017,3183.25
FDZ56,OUT046,2722.75
FDZ40,OUT019,-1083.75
FDS46,OUT027,3401.25
DRD24,OUT045,2180.25
FDV45,OUT017,3122.25
FDL26,OUT045,2462.25
FDA56,OUT018,1745.25
FDN27,OUT046,1894.5
FDM20,OUT049,4020.25
FDO16,OUT017,1452.25
FDL03,OUT035,3327.25
FDE58,OUT046,1860.25
FDI02,OUT027,3335.25
NCC55,OUT019,-1338.75
FDR03,OUT018,3044.25
FDB14,OUT017,1686.25
FDR45,OUT013,3801.75
NCN07,OUT017,2183.25
FDM51,OUT019,-257.75
FDT52,OUT027,5355.25
FDL26,OUT046,2477.25
NCZ42,OUT046,3736.0
DRI47,OUT019,380.25
FDW40,OUT013,2257.75
FDN34,OUT046,2711.75
FDS01,OUT035,3047.25
NCG55,OUT045,1781.75
FDC11,OUT035,1602.25
FDX35,OUT018,3359.0
NCB06,OUT046,2547.0
FDR09,OUT019,2132.25
FDC53,OUT017,1673.25
FDY45,OUT013,4026.75
FDA22,OUT010,735.75
FDE02,OUT035,1735.25
FDW21,OUT045,1610.25
FDV34,OUT046,1226.5
FDS59,OUT049,1918.25
NCW17,OUT017,2190.25
NCK54,OUT046,1836.75
FDG17,OUT019,1920.25
FDG35,OUT017,2949.25
FDD08,OUT010,-1276.25
NCO07,OUT017,3449.25
FDJ10,OUT010,316.75
FDW36,OUT017,1805.25
FDW21,OUT010,-290.0
FDY19,OUT017,2059.25
DRE03,OUT013,796.75
NCC55,OUT049,721.25
FDH52,OUT010,-899.0
FDO09,OUT017,4321.25
FDU43,OUT045,3807.25
FDX09,OUT010,809.0
FDH40,OUT019,-602.75
FDW58,OUT017,1811.25
FDC47,OUT017,3702.25
NCR41,OUT035,1717.25
DRG49,OUT035,4019.25
FDC52,OUT027,3899.25
FDY13,OUT046,1241.25
FDY35,OUT013,797.25
FDI35,OUT017,3040.25
NCU18,OUT049,2333.25
FDY33,OUT018,2278.25
FDC15,OUT027,3917.25
FDU01,OUT049,3150.25
NCU42,OUT046,2653.25
NCV29,OUT018,2567.75
NCY30,OUT017,3000.75
FDQ46,OUT049,1896.25
FDG58,OUT027,3945.25
FDK33,OUT017,3504.25
NCD07,OUT045,1767.75
NCX29,OUT027,3779.25
NCT42,OUT013,2329.75
DRN59,OUT035,948.25
FDI44,OUT035,1488.25
FDA45,OUT049,2920.25
FDP31,OUT045,1082.25
FDY01,OUT046,1887.25
FDT09,OUT018,1892.75
DRH03,OUT027,3015.25
FDA36,OUT018,2706.0
NCF31,OUT017,2534.25
FDG14,OUT049,2592.25
FDG28,OUT027,5365.25
FDU14,OUT049,4024.25
FDY47,OUT019,190.25
FDI56,OUT049,1600.25
DRD01,OUT013,947.25
FDM22,OUT046,930.0
FDH33,OUT013,689.75
DRZ24,OUT013,1872.75
NCQ38,OUT046,1662.0
FDO16,OUT027,2817.25
FDU07,OUT027,3887.25
NCB07,OUT013,3043.25
FDU48,OUT045,2067.25
NCM43,OUT045,2555.25
FDR31,OUT010,416.25
DRK49,OUT018,410.5
NCI30,OUT010,1870.25
DRD60,OUT017,2988.25
NCG19,OUT046,3659.25
FDH12,OUT035,1865.25
FDM32,OUT035,1701.25
FDM27,OUT035,2687.25
NCU53,OUT027,4119.25
NCQ18,OUT046,1537.75
FDS10,OUT013,2840.75
FDB33,OUT027,4021.25
FDI12,OUT013,1420.75
NCW42,OUT013,3464.75
NCC06,OUT018,1760.0
FDW02,OUT017,2137.25
NCD43,OUT017,1774.75
FDM57,OUT018,1103.25
FDA58,OUT017,3854.25
FDK56,OUT046,2950.25
FDP52,OUT045,3617.25
FDW20,OUT018,1760.25
FDS52,OUT049,1712.25
NCT29,OUT018,1660.5
NCL54,OUT013,2762.25
FDC05,OUT045,3099.25
FDF34,OUT035,3332.25
FDP03,OUT027,3505.25
FDD32,OUT010,-533.25
FDZ10,OUT045,1985.25
FDZ40,OUT035,1050.25
FDD51,OUT018,412.25
NCY30,OUT019,868.25
FDP58,OUT017,3554.25
FDV49,OUT017,4336.25
FDY24,OUT019,-1071.75
NCO55,OUT017,1815.25
FDR13,OUT017,2072.25
FDS51,OUT017,1157.25
FDP26,OUT045,1578.25
NCB54,OUT027,3549.25
FDF32,OUT017,3286.25
FDN31,OUT018,2764.5
DRM48,OUT017,713.25
FDN20,OUT049,2840.25
DRL01,OUT046,3690.75
FDV56,OUT049,1916.25
DRH13,OUT027,3187.25
FDA03,OUT017,2447.25
FDF47,OUT027,5033.25
FDX32,OUT046,2389.75
FDX57,OUT049,1700.25
NCA30,OUT045,2925.25
FDO49,OUT013,866.25
FDL04,OUT019,-304.75
DRM48,OUT035,780.25
FDR16,OUT013,3362.25
NCC19,OUT018,2743.0
NCE42,OUT045,3645.25
FDY24,OUT017,1062.25
FDH19,OUT049,2910.25
FDJ46,OUT013,2747.75
FDN45,OUT010,1569.5
FDY08,OUT035,2462.25
FDZ37,OUT035,1654.25
NCT30,OUT045,699.75
DRY23,OUT018,444.25
NCZ30,OUT018,1650.25
FDC44,OUT018,1567.75
FDB45,OUT035,1902.25
FDY04,OUT013,2611.25
FDM27,OUT046,2544.25
FDZ43,OUT017,4011.25
FDT39,OUT019,500.25
NCC06,OUT019,43.25
FDL15,OUT027,3927.25
FDL57,OUT017,4220.25
FDU08,OUT046,1620.25
FDK40,OUT017,4276.25
FDQ12,OUT010,1671.75
FDS48,OUT017,2546.25
FDP09,OUT045,3305.25
FDW21,OUT049,1746.25
FDY25,OUT035,3088.25
DRE13,OUT017,1496.25
FDV43,OUT019,-1209.75
FDD22,OUT045,1728.25
FDM46,OUT019,-499.75
NCO30,OUT010,952.75
FDM25,OUT046,2793.75
NCN41,OUT049,2087.25
FDU24,OUT045,1482.25
FDZ50,OUT046,2895.25
FDP45,OUT013,4004.25
NCM54,OUT045,1934.75
FDW10,OUT019,818.25
FDP20,OUT017,2212.25
FDK32,OUT046,2470.75
FDN52,OUT049,1530.25
FDM58,OUT045,1758.25
FDZ46,OUT027,3241.25
NCA18,OUT018,1574.0
FDD35,OUT046,1970.5
NCK31,OUT035,976.25
FDI40,OUT027,3093.25
FDT50,OUT019,-403.75
NCT06,OUT046,2577.25
FDT31,OUT035,3201.25
FDT45,OUT049,986.25
FDT13,OUT045,2960.25
FDO50,OUT045,1451.25
NCU18,OUT010,253.25
NCR54,OUT049,3163.25
NCO18,OUT018,2532.25
FDU09,OUT045,905.25
FDT13,OUT018,2748.0
FDE09,OUT046,1831.75
NCK53,OUT019,-315.75
FDG45,OUT049,3510.25
DRH15,OUT035,926.25
FDO21,OUT019,1630.25
FDD14,OUT027,4411.25
FDC09,OUT046,1721.75
FDH45,OUT027,2263.25
FDV32,OUT046,1084.75
FDG12,OUT035,2133.25
FDS32,OUT013,2314.75
NCL55,OUT018,3670.5
DRE01,OUT035,3983.25
DRE15,OUT049,1377.25
NCL42,OUT045,3819.75
FDP31,OUT013,1103.75
FDN33,OUT018,1259.25
FDZ59,OUT046,2643.5
FDE45,OUT010,910.25
FDJ07,OUT013,1911.25
FDQ45,OUT018,2695.5
FDM33,OUT027,4931.25
FDO15,OUT010,-668.25
FDM46,OUT013,1467.25
FDR03,OUT045,3260.25
FDY49,OUT018,2456.75
FDQ60,OUT045,1884.25
FDW10,OUT049,2900.25
FDO51,OUT049,904.25
FDJ40,OUT018,1494.75
FDS20,OUT018,2659.5
FDU45,OUT013,1837.75
FDV02,OUT035,2826.25
FDN09,OUT046,3814.25
NCM55,OUT027,4409.25
FDN23,OUT018,2087.0
FDY31,OUT010,393.75
FDW03,OUT010,-196.0
FDD14,OUT046,2915.25
FDV23,OUT017,2147.25
DRI03,OUT045,2751.25
FDN13,OUT035,1770.25
FDF45,OUT027,2539.25
FDU46,OUT035,1628.25
FDB57,OUT049,3710.25
FDV12,OUT049,1756.25
FDQ58,OUT013,2404.75
NCA18,OUT017,1949.25
FDH52,OUT049,1136.25
FDM24,OUT018,2160.0
NCP43,OUT027,4327.25
NCO18,OUT019,818.25
FDM32,OUT017,1644.25
NCL07,OUT017,748.25
FDK03,OUT013,3986.25
FDP59,OUT017,1828.25
FDQ24,OUT049,4070.25
FDQ16,OUT018,1472.75
FDU44,OUT013,2625.75
FDH28,OUT010,-1306.25
FDV28,OUT019,-1365.75
FDM22,OUT045,874.25
FDR56,OUT046,3162.75
FDV39,OUT049,3248.25
FDU37,OUT019,-596.75
FDQ11,OUT010,2145.5
FDX02,OUT045,3445.25
NCS42,OUT018,1189.75
FDY57,OUT027,3023.25
FDB21,OUT049,3952.25
FDE28,OUT017,3761.25
FDQ55,OUT017,2026.25
FDA48,OUT049,3624.25
FDZ19,OUT045,2748.25
NCC43,OUT045,3892.75
NCV18,OUT046,1272.5
NCA42,OUT018,2231.25
FDY45,OUT046,4035.25
NCC30,OUT045,2759.25
FDM57,OUT013,1406.25
FDL09,OUT010,700.5
FDB09,OUT027,3507.25
FDT44,OUT035,2109.25
NCT06,OUT027,4055.25
FDX26,OUT049,2972.25
FDK32,OUT013,2511.25
DRA12,OUT046,2251.25
FDO46,OUT010,1061.25
FDE52,OUT013,1398.25
NCH42,OUT045,3556.75
FDV08,OUT035,923.25
FDB47,OUT018,3056.75
FDC28,OUT010,-208.25
FDD22,OUT046,1798.75
FDS07,OUT027,3351.25
DRI13,OUT045,3370.25
FDG32,OUT018,3275.5
FDU14,OUT017,4043.25
FDD28,OUT019,-1011.75
NCP41,OUT017,1904.25
FDS08,OUT049,2926.25
FDX47,OUT045,2513.25
FDC53,OUT019,-349.75
FDQ19,OUT035,4066.25
FDL14,OUT045,2489.25
FDM33,OUT019,1525.25
FDA51,OUT045,1742.25
FDZ27,OUT018,505.75
FDT04,OUT046,654.25
DRC13,OUT049,2127.25
FDR16,OUT027,4875.25
FDQ03,OUT027,5245.25
FDE38,OUT035,2877.25
DRH23,OUT027,2401.25
FDT11,OUT019,1079.25
FDD09,OUT035,3070.25
FDR40,OUT045,1300.25
FDX07,OUT017,3119.25
FDR07,OUT035,1774.25
FDA51,OUT017,1935.25
FDT59,OUT019,1711.25
FDF20,OUT017,3259.25
FDR13,OUT045,1866.25
FDY26,OUT049,3440.25
FDW04,OUT017,2215.25
FDK52,OUT017,3689.25
FDN60,OUT049,2608.25
FDM09,OUT019,779.25
FDP46,OUT049,1524.25
FDB50,OUT019,-667.75
NCQ29,OUT049,4197.25
FDP16,OUT027,5331.25
FDX33,OUT018,2313.75
FDP07,OUT010,1175.0
FDN22,OUT046,3973.25
FDF39,OUT049,4242.25
FDS21,OUT017,1162.25
NCM42,OUT013,1688.25
FDK50,OUT019,682.25
DRF13,OUT027,3799.25
FDH35,OUT018,2365.25
FDP60,OUT018,1341.0
DRJ49,OUT027,3539.25
NCT42,OUT019,378.25
FDE38,OUT049,2810.25
FDI04,OUT049,3272.25
NCH54,OUT045,2424.75
FDT56,OUT049,1146.25
DRD15,OUT018,3410.0
FDV58,OUT013,3054.25
FDP21,OUT049,3114.25
FDH05,OUT013,3685.25
FDR10,OUT027,4045.25
NCP06,OUT045,2299.25
FDF33,OUT049,1996.25
DRK37,OUT013,2968.25
DRH49,OUT045,1303.25
FDT58,OUT013,2647.25
FDD41,OUT018,1417.75
FDP40,OUT018,1519.75
FDM51,OUT027,3159.25
FDO45,OUT010,-526.25
FDW33,OUT010,-268.5
FDY24,OUT045,872.25
FDB10,OUT010,1783.25
FDM40,OUT035,2395.25
NCI06,OUT017,2963.75
FDW12,OUT019,379.25
FDX48,OUT027,3983.25
NCW05,OUT027,3189.25
FDX27,OUT017,1650.25
DRM37,OUT045,3067.25
FDA38,OUT045,3730.25
FDR36,OUT046,695.5
FDZ45,OUT046,3131.5
FDG05,OUT017,2656.25
FDK28,OUT013,4054.75
FDV47,OUT045,1357.25
FDN21,OUT045,2494.25
FDP20,OUT027,3547.25
FDI35,OUT045,2864.25
DRY23,OUT013,734.25
FDA56,OUT017,2135.25
FDB09,OUT013,2006.25
NCO26,OUT027,3315.25
FDQ49,OUT018,2272.75
FDI52,OUT027,3403.25
FDZ44,OUT027,3393.25
FDZ09,OUT018,2331.75
FDY03,OUT049,1968.25
NCG42,OUT017,2172.25
DRI13,OUT027,4909.25
FDQ32,OUT013,2083.75
FDW16,OUT035,1663.25
FDU27,OUT046,800.25
FDR28,OUT010,652.75
FDQ49,OUT010,608.5
FDS37,OUT046,1888.0
FDW26,OUT018,3204.5
FDX12,OUT018,3589.25
NCP06,OUT013,2366.75
FDW45,OUT010,354.75
NCN30,OUT049,1609.25
FDN24,OUT049,986.25
NCL41,OUT027,2049.25
FDR02,OUT019,-230.75
FDD09,OUT010,958.75
FDS33,OUT010,-535.75
FDU22,OUT045,1852.25
FDI53,OUT013,2582.25
DRH01,OUT049,2875.25
FDX32,OUT013,2346.25
NCP30,OUT018,374.5
FDB60,OUT045,3064.25
FDB14,OUT049,1684.25
NCP02,OUT035,1097.25
FDJ10,OUT017,2381.25
FDG34,OUT046,1797.25
NCB18,OUT017,1517.75
FDM16,OUT049,1336.25
FDW25,OUT018,1130.25
FDB35,OUT010,-425.75
DRN11,OUT013,2271.25
FDF41,OUT019,1917.25
FDH16,OUT045,1353.25
NCQ50,OUT018,3066.25
DRH23,OUT018,663.5
DRJ37,OUT013,2398.25
DRJ24,OUT027,4375.25
FDY16,OUT035,3095.25
FDQ27,OUT045,1686.25
FDZ33,OUT045,2301.25
FDF29,OUT045,2069.25
FDA08,OUT049,2780.25
FDG31,OUT046,1067.75
FDE34,OUT019,942.25
NCR30,OUT027,2639.25
FDV33,OUT035,4284.25
DRZ24,OUT018,1633.75
NCL54,OUT035,2892.25
FDR12,OUT049,2902.25
NCC54,OUT046,3815.25
DRN59,OUT013,774.75
FDX50,OUT019,-232.75
FDV31,OUT027,4331.25
NCA29,OUT027,4187.25
FDW60,OUT049,2966.25
FDX08,OUT017,3064.25
DRD49,OUT013,3695.75
FDD33,OUT046,3672.75
FDW35,OUT013,731.75
FDJ36,OUT017,1813.25
FDV51,OUT035,2834.25
FDW36,OUT046,1705.75
FDH35,OUT046,2641.75
NCS30,OUT027,3523.25
FDN49,OUT017,810.25
FDL08,OUT018,3654.5
FDI09,OUT013,3987.25
FDP19,OUT018,1816.75
FDU21,OUT010,-1369.25
NCP41,OUT045,1698.25
FDY10,OUT013,1800.75
FDP12,OUT018,392.0
NCN26,OUT049,1941.25
FDK44,OUT013,2794.75
FDC28,OUT049,1840.25
FDJ41,OUT027,5609.25
NCT29,OUT035,2162.25
NCH42,OUT019,1621.25
FDU60,OUT018,2430.0
FDS02,OUT045,2991.25
FDC51,OUT046,1961.75
FDU03,OUT013,2935.75
FDX39,OUT045,3348.25
NCY05,OUT010,-1325.0
NCL06,OUT027,5539.25
FDD32,OUT035,1553.25
NCN41,OUT045,1927.25
NCX53,OUT049,2387.25
FDU57,OUT019,449.25
FDQ23,OUT046,1683.25
FDQ52,OUT045,3850.25
FDC14,OUT045,702.25
FDY09,OUT035,2982.25
FDQ28,OUT045,2453.25
FDV25,OUT046,3519.25
FDJ07,OUT035,2053.25
DRB25,OUT049,1795.25
FDK52,OUT019,1578.25
FDY52,OUT027,2493.25
FDB28,OUT046,3074.25
FDT36,OUT035,786.25
FDV25,OUT017,3674.25
NCN07,OUT027,3537.25
FDC57,OUT017,3266.25
FDQ03,OUT018,3514.25
FDU23,OUT017,2806.25
NCX41,OUT035,3560.25
NCD06,OUT035,913.75
FDW08,OUT045,1684.25
NCU29,OUT017,2455.25
NCE06,OUT013,2514.75
FDV52,OUT010,-74.5
FDB02,OUT017,3006.25
NCR18,OUT045,642.25
FDK16,OUT049,1602.25
NCQ29,OUT010,2118.75
FDZ01,OUT019,-208.75
FDW27,OUT035,2702.25
FDD17,OUT018,3471.75
FDW39,OUT013,2850.75
DRH59,OUT045,1141.25
FDS52,OUT013,1620.25
FDU40,OUT027,4551.25
NCF54,OUT013,2723.75
FDH46,OUT045,1635.25
NCP14,OUT049,1731.25
FDH50,OUT049,3102.25
DRF15,OUT010,499.5
FDV27,OUT027,2933.25
NCJ06,OUT049,2005.25
FDN02,OUT018,3017.5
FDQ51,OUT049,932.25
FDQ07,OUT017,3719.25
FDS45,OUT049,1836.25
NCJ06,OUT045,1859.75
FDD36,OUT035,2065.25
FDY25,OUT045,2884.25
FDU52,OUT046,2431.5
DRK47,OUT017,3722.25
NCL30,OUT017,2146.75
FDN22,OUT035,4170.25
NCF30,OUT027,3447.25
FDK03,OUT035,4213.25
FDT45,OUT017,1031.25
NCC54,OUT027,5263.25
FDP08,OUT018,2892.5
FDU44,OUT046,2658.25
DRG39,OUT035,1060.25
FDU32,OUT049,2104.25
FDY27,OUT049,2906.25
NCP54,OUT013,1935.75
NCZ41,OUT049,2143.25
DRL49,OUT013,2268.75
FDI05,OUT018,976.25
FDY56,OUT045,3604.25
DRC13,OUT013,2018.75
NCV29,OUT017,2993.25
FDR24,OUT049,1590.25
FDZ34,OUT018,2788.25
FDP37,OUT035,2193.25
FDX08,OUT027,4387.25
FDS57,OUT045,2192.25
NCG18,OUT049,1731.25
FDK25,OUT018,2443.0
FDH53,OUT049,1448.25
DRI59,OUT018,3268.25
FDA52,OUT046,2806.5
FDT20,OUT010,-1270.75
FDE36,OUT019,672.25
FDI24,OUT017,2902.25
FDB28,OUT018,2839.25
FDV11,OUT017,2985.25
FDP01,OUT046,2489.5
FDD34,OUT027,4045.25
FDJ50,OUT027,2375.25
FDZ44,OUT013,1935.75
DRO59,OUT035,1415.25
DRB48,OUT045,638.25
FDR21,OUT018,2509.25
NCE42,OUT010,1729.25
FDO23,OUT046,1499.75
NCE30,OUT018,3052.0
FDQ22,OUT035,814.25
FDY01,OUT045,1849.25
FDS08,OUT017,2984.25
FDG28,OUT018,3642.75
FDQ51,OUT018,586.75
FDB05,OUT017,4036.25
FDO56,OUT049,2054.25
FDE02,OUT018,1239.25
FDN45,OUT017,3641.25
FDS09,OUT013,837.25
NCA54,OUT018,2580.75
FDP09,OUT010,1409.25
FDC53,OUT045,1529.25
NCM55,OUT017,3057.25
FDL09,OUT018,2437.25
FDA11,OUT019,-444.75
FDA50,OUT045,1430.25
FDC23,OUT017,3001.25
FDE22,OUT049,2636.25
FDD23,OUT046,3016.25
NCA29,OUT049,2825.25
FDK38,OUT046,2366.0
DRC13,OUT046,1958.0
NCP43,OUT049,2933.25
FDX28,OUT049,1682.25
FDF08,OUT049,1636.25
FDZ33,OUT046,2355.75
FDD10,OUT049,2982.25
FDO58,OUT017,2708.25
FDI50,OUT017,3840.25
FDO58,OUT045,2582.25
FDX08,OUT013,2911.25
NCK17,OUT010,-1258.25
FDF39,OUT035,4314.25
FDU45,OUT010,-124.25
NCJ18,OUT018,1563.25
DRC27,OUT019,1936.25
DRC25,OUT035,1536.25
FDU59,OUT035,2740.25
FDU28,OUT035,3192.25
NCP30,OUT046,650.25
FDB39,OUT018,603.5
FDE41,OUT013,1408.75
DRH11,OUT010,-1030.5
FDA58,OUT045,3665.25
FDU50,OUT046,1828.25
FDM34,OUT013,2062.25
FDM44,OUT027,3155.25
FDR39,OUT045,2870.25
FDM25,OUT045,2782.25
FDQ49,OUT049,2652.25
DRH25,OUT018,589.25
FDM09,OUT027,4215.25
FDL44,OUT019,657.25
NCR42,OUT018,256.25
DRL59,OUT046,876.25
FDX43,OUT013,2705.25
DRK47,OUT010,1627.25
FDU48,OUT018,1843.25
FDY12,OUT045,810.25
NCN43,OUT018,1676.75
NCM55,OUT018,2625.75
FDQ21,OUT027,3447.25
FDX13,OUT035,4173.25
NCK30,OUT027,5439.25
FDG20,OUT049,2960.25
DRG27,OUT017,800.25
FDY14,OUT018,3857.75
FDP59,OUT035,1885.25
FDU60,OUT017,2857.25
NCC18,OUT019,707.25
DRJ39,OUT017,3591.25
FDS07,OUT049,1960.25
FDM08,OUT027,5065.25
FDP51,OUT045,1918.25
FDU16,OUT035,1521.25
FDH12,OUT013,1708.25
DRE48,OUT010,1133.25
NCL42,OUT027,5301.25
FDR21,OUT045,2762.25
NCW29,OUT035,2291.25
FDO11,OUT013,4012.25
NCM31,OUT049,2329.25
FDV35,OUT019,513.25
FDF58,OUT017,1141.25
NCE43,OUT049,2757.25
FDA02,OUT035,2470.25
DRL37,OUT010,-1233.75
FDR24,OUT018,1248.0
FDW59,OUT049,1476.25
FDS22,OUT049,898.25
FDW24,OUT017,960.25
FDU24,OUT035,1730.25
FDA21,OUT027,4429.25
FDH58,OUT027,3345.25
FDW36,OUT018,1406.5
FDI45,OUT027,4263.25
FDU01,OUT018,2758.5
FDF35,OUT027,3237.25
FDU43,OUT019,1868.25
FDE24,OUT019,336.25
FDK50,OUT049,2740.25
FDG31,OUT045,995.25
FDC60,OUT045,1438.25
FDL36,OUT013,1459.25
FDP21,OUT013,3039.75
FDW16,OUT045,1430.25
FDX02,OUT017,3641.25
FDQ58,OUT027,3927.25
FDT51,OUT046,1819.5
FDD59,OUT049,1454.25
NCM42,OUT018,1452.5
FDA57,OUT018,410.25
FDZ48,OUT035,1977.25
FDE46,OUT045,2378.25
NCZ30,OUT019,-50.75
FDB56,OUT017,3182.25
FDA25,OUT027,3223.25
FDD20,OUT013,2045.25
FDL25,OUT013,1523.25
NCO18,OUT049,2893.25
FDJ45,OUT017,893.25
FDR12,OUT035,2929.25
NCF19,OUT010,-1198.25
FDK25,OUT046,2664.25
NCR17,OUT046,1833.25
FDC52,OUT046,2410.25
NCA54,OUT017,2974.25
FDR45,OUT010,1824.25
NCM19,OUT049,1903.25
FDF39,OUT027,5631.25
FDX23,OUT049,1674.25
FDD58,OUT027,3071.25
FDX28,OUT013,1581.25
NCD31,OUT013,2553.25
FDU57,OUT018,2157.0
FDI27,OUT046,747.25
NCM42,OUT046,1693.75
FDD32,OUT027,2867.25
FDI34,OUT013,3641.25
NCM29,OUT049,2203.25
